receptor,experiment,best_docking_score,qed,sa,smiles,generation,file
braf,exp_0121,-12.100000,0.679755,3.155905,[H]c1c([H])c(-c2c([H])c([H])c3c(c2[H])C([H])([H])C2(C3([H])[H])C([H])([H])N(C3([H])C([H])([H])C([H])([H])N(C(=O)C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c(C([H])([H])C([H])([H])N([H])[H])c1[H],generation_9,output_runs/exp_0121/braf/generation_9/docking_results/final_scored.smi
braf,exp_0133,-12.100000,0.513490,2.778261,[H]c1c(F)c([H])c(-c2c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c2N([H])C(=O)c2c([H])c([H])c3c(c2[H])S(=O)(=O)C([H])([H])C([H])([H])S3)c([H])c1F,generation_10,output_runs/exp_0133/braf/generation_10/docking_results/final_scored.smi
braf,exp_0136,-12.100000,0.647504,3.911043,[H]c1c([H])c([H])c(C([H])([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])c(C(=O)N([H])c2c([H])c([H])c3c(c2[H])C([H])([H])N2C(=O)N(C([H])([H])N3[H])C([H])([H])C2([H])[H])c1[H],generation_6,output_runs/exp_0136/braf/generation_6/docking_results/final_scored.smi
braf,exp_0148,-12.100000,0.503515,3.166062,Cn1cccc(C2=C(c3ccc(-c4cc5[nH]ccc5cc4C#N)c(Cl)c3)CNC2)c1=O,generation_5,output_runs/exp_0148/braf/generation_5/docking_results/final_scored.smi
braf,exp_0167,-12.100000,0.567241,2.688230,[H]c1nc(F)c(C([H])([H])[H])c([H])c1-c1c([H])c([H])c(C2(N([H])C(=O)N([H])c3c([H])c([H])c(C#N)c([H])c3[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],generation_10,output_runs/exp_0167/braf/generation_10/docking_results/final_scored.smi
braf,exp_0176,-12.100000,0.555201,3.480274,Nc1nc(C(=O)N2CCC(C(=O)n3nccc3C3CCCN(Cc4ccc5c(c4)OCO5)C3)CC2)co1,generation_9,output_runs/exp_0176/braf/generation_9/docking_results/final_scored.smi
braf,exp_0007,-12.000000,0.511513,3.510838,NC1CCN(C(=O)c2ccc(CC3CCCN3C(=O)Nc3cccc(-c4ncccn4)c3)cc2)CN1,generation_10,output_runs_test/exp_0007/braf/generation_10/docking_results/final_scored.smi
braf,exp_0073,-12.000000,0.571725,4.004924,CN[C@@H](C)C(=O)NC1=NC(=O)N(C(=O)S(=O)(=O)c2c(C)ccc3cc(C4CN(C(F)(F)F)C4)ccc23)C1,generation_6,output_runs_test/exp_0073/braf/generation_6/docking_results/final_scored.smi
braf,exp_0075,-12.000000,0.532139,3.257152,[H]c1c([H])c([H])c(-c2c([H])c([H])c3c([H])c(OC([H])([H])c4nnn([C@@]5([H])C([H])([H])N([H])C([H])([H])C([H])([H])[C@]5([H])F)c4[H])c([H])c([H])c3c2[H])c([H])c1[H],generation_7,output_runs_test/exp_0075/braf/generation_7/docking_results/final_scored.smi
braf,exp_0094,-12.000000,0.712342,3.086522,O=C(c1ccc(-c2cccc3ccccc23)cc1F)N1CCNC(C2CO2)C1,generation_4,output_runs_test/exp_0094/braf/generation_4/docking_results/final_scored.smi
braf,exp_0105,-12.000000,0.511234,2.926240,[H]OC1=Nc2c([H])c([H])c([H])c([H])c2N(C(=O)C([H])([H])N(C(=O)c2c([H])c([H])c(N3C(=O)C([H])([H])C([H])([H])C([H])([H])C3=O)c([H])c2O[H])C([H])([H])[H])c2c([H])c([H])c([H])c([H])c21,generation_8,output_runs_test/exp_0105/braf/generation_8/docking_results/final_scored.smi
braf,exp_0120,-12.000000,0.507548,2.097964,[H]c1nc(-c2c([H])c([H])c(Cl)c(C(=O)c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])c2[H])c([H])c(C(=O)N([H])[H])c1[H],generation_9,output_runs_test/exp_0120/braf/generation_9/docking_results/final_scored.smi
braf,exp_0136,-12.000000,0.637327,3.294083,OCC1N=C(c2ccccc2)C=C1c1ccc(-c2ccc3c(c2)CCNC3)cc1Cl,generation_2,output_runs_test/exp_0136/braf/generation_2/docking_results/final_scored.smi
braf,exp_0155,-12.000000,0.532158,2.418761,C#Cc1ccc2cc(C3CCN(C(=O)Oc4ccc(F)cc4C)CC3)ccc2c1,generation_10,output_runs_test/exp_0155/braf/generation_10/docking_results/final_scored.smi
braf,exp_0174,-12.000000,0.556534,3.824685,CC(C)(C)C(=O)N(Cc1cccc(C(F)(F)F)c1)c1ccc(N2CCN=C2OC(=O)[C@H]2CNNC(=O)C2)cc1,generation_10,output_runs_test/exp_0174/braf/generation_10/docking_results/final_scored.smi
braf,exp_0185,-12.000000,0.525255,3.656669,[H]C#C[C@@](O[H])(c1c([H])c([H])c2c([H])c([H])c(C3=C(c4c([H])c(F)c([H])c(C([H])([H])[H])c4[H])C([H])([H])OC3([H])[H])c([H])c2c1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],generation_5,output_runs_test/exp_0185/braf/generation_5/docking_results/final_scored.smi
braf,exp_0196,-12.000000,0.641151,3.583690,CC(=O)N(C(=O)C(=O)N(C(C)=O)c1cc(C)ccc1F)c1cccc(C2=CC(=O)C[C@@H](C)C2)c1,generation_10,output_runs_test/exp_0196/braf/generation_10/docking_results/final_scored.smi
braf,exp_0014,-12.000000,0.604176,2.741995,[H]c1c([H])c(OC(=O)N([H])C(=O)N([H])c2c([H])c([H])c(N3N=C(C([H])([H])[H])C([H])([H])C3=O)c([H])c2[H])c([H])c(C(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c1[H],generation_10,output_runs/exp_0014/braf/generation_10/docking_results/final_scored.smi
braf,exp_0057,-12.000000,0.551851,3.873438,O=C(Nc1nnn(CC2CCC(Cc3ccccc3C(F)(F)F)C2)n1)[C@@H]1OCCc2ccccc21,generation_6,output_runs/exp_0057/braf/generation_6/docking_results/final_scored.smi
braf,exp_0086,-12.000000,0.563980,4.344642,[H]OC(=O)N1C([H])(C(=O)c2c([H])c([H])c([H])c(-c3nc([H])c([H])c(C(=O)SC4([H])C([H])([H])C([H])([H])OC4([H])C([H])([H])[H])c3[H])c2[H])C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C12[H],generation_7,output_runs/exp_0086/braf/generation_7/docking_results/final_scored.smi
braf,exp_0090,-12.000000,0.740863,2.503136,[H]Oc1c([H])c([H])c([H])c([H])c1C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])(C(=O)N([H])c2c([H])c([H])c(C(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])C1([H])[H],generation_5,output_runs/exp_0090/braf/generation_5/docking_results/final_scored.smi
braf,exp_0116,-12.000000,0.679424,3.151287,O=CC1CC(C(=O)N(C(=O)n2nccn2)c2ccc3ccccc3c2)C1,generation_5,output_runs/exp_0116/braf/generation_5/docking_results/final_scored.smi
braf,exp_0131,-12.000000,0.625220,3.519195,CC1=CC(=O)N(CCc2ccc(Nc3cnnc(N4CCc5ccccc54)c3)cc2)C1C#N,generation_4,output_runs/exp_0131/braf/generation_4/docking_results/final_scored.smi
braf,exp_0134,-12.000000,0.747570,2.488278,[H]OC(=O)N1C([H])([H])C([H])([H])N(C(=O)C2(c3c([H])c([H])c([H])c(C(=O)N([H])c4c([H])c([H])c(C([H])([H])[H])c([H])c4C#N)c3[H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],generation_10,output_runs/exp_0134/braf/generation_10/docking_results/final_scored.smi
braf,exp_0144,-12.000000,0.555004,2.818114,[H]c1c([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])(N(C(=O)c3c([H])c([H])c(N([H])C(=O)Oc4c([H])c([H])c([H])c([H])c4C([H])([H])[H])c([H])c3[H])C(=O)C([H])([H])[H])C2([H])[H])c([H])c1[H],generation_9,output_runs/exp_0144/braf/generation_9/docking_results/final_scored.smi
braf,exp_0151,-12.000000,0.646568,3.597052,C#Cc1ccc2cc(C(=O)N3CC[C@@H]3C)c(OCC#Cc3cc(N)c(O)cn3)cc2c1,generation_10,output_runs/exp_0151/braf/generation_10/docking_results/final_scored.smi
braf,exp_0154,-12.000000,0.509638,4.265382,C[C@@H]1SC(c2cccc(-c3noc([C@@H]4CCO[C@@H](C)C4)n3)c2)NC1c1cccc(Cl)c1,generation_8,output_runs/exp_0154/braf/generation_8/docking_results/final_scored.smi
braf,exp_0161,-12.000000,0.628765,3.650785,Cc1c(C#CC(O)(c2ccccc2)C(C)(C)C)c(-c2ccccc2)nn1C(=O)[C@H](C)O,generation_4,output_runs/exp_0161/braf/generation_4/docking_results/final_scored.smi
braf,exp_0162,-12.000000,0.570219,3.384622,[H]C1=NC([H])([H])C([H])([H])c2c([H])c([H])c(-c3c([H])c([H])c(F)c([H])c3Oc3nc([H])c([H])c(C(=O)N([H])C(=O)C([H])([H])[C@]4([H])OC([H])([H])C([H])([H])C4([H])[H])c3[H])c([H])c21,generation_10,output_runs/exp_0162/braf/generation_10/docking_results/final_scored.smi
braf,exp_0192,-12.000000,0.529919,2.586929,[H]C#CC([H])([H])Oc1c([H])c([H])c(C([H])([H])N([H])c2c([H])c([H])c(C([H])([H])[H])c(C(=O)N(C([H])([H])[H])C([H])([H])[H])c2[H])c(-c2c([H])c([H])c3c(c2[H])C([H])([H])C([H])([H])O3)c1[H],generation_10,output_runs/exp_0192/braf/generation_10/docking_results/final_scored.smi
braf,exp_0019,-12.000000,0.591661,3.122374,CC(=O)NCc1ccc2oc(COc3cc(C)ccc3C3=NC(=O)C4=CC=CCC4=N3)cc2c1,generation_6,output_runs/exp_0019/braf/generation_6/docking_results/final_scored.smi
braf,exp_0060,-12.000000,0.547694,3.082480,CC(=O)N(c1c(F)cccc1OCc1cccc(-c2ccnc3c2CC(=O)N3)c1)C(=O)[C@H]1C[C@@H](O)C1,generation_10,output_runs/exp_0060/braf/generation_10/docking_results/final_scored.smi
braf,exp_0102,-12.000000,0.670205,3.020621,N#Cc1ccc(N2CCN(C(=O)c3ccc4c5c([nH]c4c3)CCCC5C(N)=O)CC2)cc1,generation_8,output_runs/exp_0102/braf/generation_8/docking_results/final_scored.smi
braf,exp_0143,-12.000000,0.774115,3.265738,[H]c1c([H])c(C(=O)N([H])c2c([H])c([H])c(C3([H])N(C(=O)N4C([H])([H])C([H])([H])C(=O)C([H])([H])C4([H])[H])N([H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c(C([H])([H])C#N)c1[H],generation_10,output_runs/exp_0143/braf/generation_10/docking_results/final_scored.smi
braf,exp_0164,-12.000000,0.552447,2.874308,[H]c1c([H])c([H])c(OC([H])([H])c2c([H])c([H])c(C(=O)N([H])c3c([H])c([H])c([H])c(C4([H])C5=C(C([H])([H])[H])N([H])N(C([H])([H])[H])C5=NC(=O)C4([H])[H])c3[H])c([H])c2[H])c([H])c1[H],generation_9,output_runs/exp_0164/braf/generation_9/docking_results/final_scored.smi
braf,exp_0005,-11.900000,0.523105,2.746977,[H]c1c([H])c([H])c2c(-c3c([H])c4c([H])c([H])c5c(c4n3[H])C(=O)OC5([H])[H])c([H])c(C#N)c([H])c2c1[H],generation_4,output_runs_test/exp_0005/braf/generation_4/docking_results/final_scored.smi
braf,exp_0017,-11.900000,0.564481,3.423798,CC(=O)NC(=O)C1=NOC(c2cccc(OCCc3cn(-c4cccc5c4CCCC5)nn3)c2)C1,generation_8,output_runs_test/exp_0017/braf/generation_8/docking_results/final_scored.smi
braf,exp_0035,-11.900000,0.666917,4.612710,CC1(C(=O)Nc2ccc(Cc3nnnn3[C@@H]3C(=O)[C@@H]4CC[C@H]3C4)c3ccccc23)COC1,generation_10,output_runs_test/exp_0035/braf/generation_10/docking_results/final_scored.smi
braf,exp_0037,-11.900000,0.568275,2.307557,[H]Oc1c([H])c([H])c([H])c([H])c([H])c(C(=O)N([H])C([H])([H])c2c([H])c([H])c(C(=O)c3c([H])c([H])c(F)c(C([H])([H])[H])c3[H])c([H])c2[H])c([H])c([H])c1[H],generation_7,output_runs_test/exp_0037/braf/generation_7/docking_results/final_scored.smi
braf,exp_0049,-11.900000,0.676390,2.912911,CC1(C)OCC(C#N)(c2ccc(Oc3ccc(O)c(F)c3)c3ccccc23)CO1,generation_7,output_runs_test/exp_0049/braf/generation_7/docking_results/final_scored.smi
braf,exp_0053,-11.900000,0.751355,3.353881,N#C[C@H]1CN(C(=O)c2cc3ccccc3cc2OCC(=O)N2CCOCC2)CC[C@@H]1F,generation_9,output_runs_test/exp_0053/braf/generation_9/docking_results/final_scored.smi
braf,exp_0061,-11.900000,0.538849,3.064748,Cc1cc(CNC(=O)NC(c2cccc(C(F)(F)F)c2)c2cc(C)c(F)c(F)c2)on1,generation_2,output_runs_test/exp_0061/braf/generation_2/docking_results/final_scored.smi
braf,exp_0070,-11.900000,0.639561,3.386006,[H]OC(=O)c1c(O[H])c([H])c2oc(C([H])([H])C3([H])C([H])([H])C([H])([H])N(C(=O)N4C([H])([H])C([H])([H])N(C(=O)C5([H])N(C([H])([H])[H])C(=O)C([H])([H])C5([H])[H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])c([H])c2c1[H],generation_3,output_runs_test/exp_0070/braf/generation_3/docking_results/final_scored.smi
braf,exp_0072,-11.900000,0.560106,3.825059,[H]C1C([H])([H])C(c2c([H])c([H])c([H])c3c([H])c(C#N)c([H])c([H])c23)C([H])C([H])(C([H])(c2c([H])c([H])c([H])c(C#N)c2F)C([H])([H])N([H])C([H])([H])[H])C1([H])[H],generation_10,output_runs_test/exp_0072/braf/generation_10/docking_results/final_scored.smi
braf,exp_0080,-11.900000,0.534025,3.395745,[H]c1c(N([H])C(=O)C(F)(F)C(F)(F)F)c([H])c2c([H])c([H])c(OC([H])([H])c3nnn([C@@]4([H])C([H])([H])N([H])C([H])([H])C4([H])[H])c3C([H])([H])[H])c([H])c2c1[H],generation_8,output_runs_test/exp_0080/braf/generation_8/docking_results/final_scored.smi
braf,exp_0088,-11.900000,0.566231,3.373310,[H]OC([H])(C(=O)N([H])C(=O)C1(F)C([H])([H])C([H])(F)C1([H])[H])C([H])([H])Oc1c(C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12,generation_10,output_runs_test/exp_0088/braf/generation_10/docking_results/final_scored.smi
braf,exp_0119,-11.900000,0.521236,3.843162,N#C[C@H]1CCCN(C(=O)C#Cc2cccc3ccc(S(=O)(=O)CC#Cc4c(O)cc(F)cc4F)cc23)C1,generation_4,output_runs_test/exp_0119/braf/generation_4/docking_results/final_scored.smi
braf,exp_0128,-11.900000,0.580903,2.408944,CC1(CCC=C(c2ccccc2)c2ccc3ccccc3c2)OCCO1,generation_10,output_runs_test/exp_0128/braf/generation_10/docking_results/final_scored.smi
braf,exp_0160,-11.900000,0.582620,4.071092,C[C@@H]1C(=O)NN=C1c1nc(-c2nccc(C3NCCc4cc(C(F)(F)F)ccc43)c2F)no1,generation_7,output_runs_test/exp_0160/braf/generation_7/docking_results/final_scored.smi
braf,exp_0168,-11.900000,0.563675,3.902734,CC(C)C(=O)N(C(=O)Nc1cc(F)c(F)c(F)c1)C(=O)c1ccc(CC2(O)CCC(C)(C#N)C2)cc1,generation_7,output_runs_test/exp_0168/braf/generation_7/docking_results/final_scored.smi
braf,exp_0180,-11.900000,0.662993,3.793821,O=C(c1cc2ccccc2cc1OCC#Cc1cn2c(n1)CCC2)N1C[C@@H](F)[C@@H](O)C1,generation_7,output_runs_test/exp_0180/braf/generation_7/docking_results/final_scored.smi
braf,exp_0188,-11.900000,0.568063,3.098492,[H]c1c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(-c2c([H])c([H])c3c([H])c([H])c(N([H])C(=O)[C@]4([H])C([H])([H])O[C@]([H])(C([H])([H])[H])C4([H])[H])c([H])c3c2[H])c1OC([H])([H])[H],generation_9,output_runs_test/exp_0188/braf/generation_9/docking_results/final_scored.smi
braf,exp_0217,-11.900000,0.511313,2.234769,[H]Oc1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])c([H])c1-c1c([H])c([H])c2c3c(c([H])c([H])c([H])c13)C(=O)N2C([H])([H])[H],generation_2,output_runs_test/exp_0217/braf/generation_2/docking_results/final_scored.smi
braf,exp_0007,-11.900000,0.526612,3.225673,CC1CCN(C(=O)c2cc3ccccc3cc2OC(=O)Nc2cc(F)c(F)cc2F)C1C,generation_3,output_runs/exp_0007/braf/generation_3/docking_results/final_scored.smi
braf,exp_0009,-11.900000,0.631967,3.553621,[H]C1=NC(=O)C2=C([H])C(C#CC([H])([H])Oc3c(C(=O)N([H])c4nnc([H])n4C([H])([H])[H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])=C([H])C2=N1,generation_7,output_runs/exp_0009/braf/generation_7/docking_results/final_scored.smi
braf,exp_0010,-11.900000,0.545746,2.905635,CC(=O)Nc1ccc2nc(-c3ccc4ccccc4c3)n([C@H]3CCCN3)c(=O)c2c1,generation_10,output_runs/exp_0010/braf/generation_10/docking_results/final_scored.smi
braf,exp_0033,-11.900000,0.676586,2.966483,[H]C1=C(C(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)C([H])([H])C([H])([H])N([H])c3c([H])c([H])c(-c4c([H])nc([H])n(C([H])([H])[H])c4=O)c([H])c3[H])C([H])([H])C2([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C1([H])[H],generation_10,output_runs/exp_0033/braf/generation_10/docking_results/final_scored.smi
braf,exp_0035,-11.900000,0.556912,2.982566,Nc1c[nH]cc(C(=O)c2ccc(CCc3cn(C(=O)C4CCCCCCC4)nn3)cc2)c1=O,generation_10,output_runs/exp_0035/braf/generation_10/docking_results/final_scored.smi
braf,exp_0047,-11.900000,0.597468,3.429241,C#CCNC1CCc2c(-c3ccc4c(C5=CCNCC5)c[nH]c4c3)cccc21,generation_6,output_runs/exp_0047/braf/generation_6/docking_results/final_scored.smi
braf,exp_0073,-11.900000,0.664386,3.967936,CC(=O)N1CCC(Cc2cccc(OC3(C)CC(=O)N(C(=O)Oc4ccc5c(c4)CCCC5)C3)c2)NC1,generation_10,output_runs/exp_0073/braf/generation_10/docking_results/final_scored.smi
braf,exp_0074,-11.900000,0.507302,3.511197,Cc1nc(N)nc(-c2cccc(CC(C)(C)NC(=O)C3CCN(C(=O)N[C@@H]4CCC[C@H](C)C4)CC3)c2)c1C,generation_10,output_runs/exp_0074/braf/generation_10/docking_results/final_scored.smi
braf,exp_0078,-11.900000,0.511275,3.115545,[H]C#CC(O[H])(c1c([H])c([H])c(-c2c([H])c([H])c(F)c([H])c2C([H])([H])N([H])c2c([H])c([H])c(F)c(N3C(=O)C([H])([H])C([H])([H])C3([H])[H])c2[H])c([H])c1[H])C([H])([H])[H],generation_9,output_runs/exp_0078/braf/generation_9/docking_results/final_scored.smi
braf,exp_0097,-11.900000,0.527113,3.635423,Cc1cccc(C(=O)N2CCCC(COC(=O)N3N=C[C@H](NC(=O)Cc4cccc5ccccc45)C3=O)C2)c1,generation_7,output_runs/exp_0097/braf/generation_7/docking_results/final_scored.smi
braf,exp_0098,-11.900000,0.707112,3.069825,[H]c1c([H])c(-c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c([H])c1C(=O)N([H])N1C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])(C(=O)C([H])([H])[H])C1([H])[H],generation_10,output_runs/exp_0098/braf/generation_10/docking_results/final_scored.smi
braf,exp_0136,-11.900000,0.516270,2.462207,N#Cc1ccc2cc(-c3ccc4cc(C(=O)N5CCCC5=O)ccc4c3)[nH]c2c1,generation_7,output_runs/exp_0136/braf/generation_7/docking_results/final_scored.smi
braf,exp_0142,-11.900000,0.708446,3.214080,[H]OC1=NC(=O)C([H])(N2C(=O)c3c([H])c([H])c([H])c(N([H])c4c([H])c([H])c5c([H])c([H])c([H])c([H])c5c4[H])c3C2([H])[H])C([H])([H])C1([H])[H],generation_5,output_runs/exp_0142/braf/generation_5/docking_results/final_scored.smi
braf,exp_0153,-11.900000,0.547217,3.682805,CC(O)C1=c2ccccc2=C(c2ccc(CC3CC3)cc2)CC1N1CCCN(c2ccccc2C#N)CC1,generation_9,output_runs/exp_0153/braf/generation_9/docking_results/final_scored.smi
braf,exp_0160,-11.900000,0.637303,3.194091,[H]C#CC(OC(=O)N1C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H])(c1c([H])c([H])c([H])c(-c2c([H])c([H])c(-n3nc(C([H])([H])[H])c([H])c3C([H])([H])[H])c([H])c2[H])c1[H])C([H])([H])[H],generation_5,output_runs/exp_0160/braf/generation_5/docking_results/final_scored.smi
braf,exp_0178,-11.900000,0.640091,3.799963,N#C[C@H]1CC[C@@H](C(=O)c2ccc3c(c2)CCC3NCc2ccc(F)c(N3CCOCC3)c2)CN1,generation_4,output_runs/exp_0178/braf/generation_4/docking_results/final_scored.smi
braf,exp_0186,-11.900000,0.561815,3.227879,C#CCOc1cc2ccccc2cc1Cn1nnc([C@H]2CCCN(C(=O)C3CCC3)C2)n1,generation_7,output_runs/exp_0186/braf/generation_7/docking_results/final_scored.smi
braf,exp_0187,-11.900000,0.579364,2.747666,CCC1(C(=O)N2CCc3c(-c4cccc(C(=O)NCC=C(C)C)c4)cccc32)CCCC1,generation_6,output_runs/exp_0187/braf/generation_6/docking_results/final_scored.smi
braf,exp_0190,-11.900000,0.644673,3.631433,N#Cc1cnc(O)c(C(=O)N2CCCc3ccc(OC4CN(C(=O)O[C@H]5CCS(=O)(=O)C5)C4)cc32)c1,generation_7,output_runs/exp_0190/braf/generation_7/docking_results/final_scored.smi
braf,exp_0206,-11.900000,0.568829,3.589689,Cc1nc(C(=O)Nc2cccn2-c2cccc(C3=CCC(CC4CNC4)CC3)c2)c(C)o1,generation_10,output_runs/exp_0206/braf/generation_10/docking_results/final_scored.smi
braf,exp_0219,-11.900000,0.548580,3.864942,C#CCC1CCN(C(=O)N2CCC(n3nnc(NC(=O)c4cc5ccccn5c4)n3)CC(C)(C)C2)CC1,generation_2,output_runs/exp_0219/braf/generation_2/docking_results/final_scored.smi
braf,exp_0003,-11.900000,0.537379,2.680129,[H]c1oc(C([H])([H])[H])nc1C(=O)N([H])C([H])([H])C([H])(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],generation_6,output_runs/exp_0003/braf/generation_6/docking_results/final_scored.smi
braf,exp_0012,-11.900000,0.594799,2.433539,CC(=O)N(C(=O)c1ccc(-c2nn[nH]n2)c(C)c1)c1ccc2ccccc2c1,generation_9,output_runs/exp_0012/braf/generation_9/docking_results/final_scored.smi
braf,exp_0013,-11.900000,0.632631,3.896438,COc1ccc2cc(C3CC(C(=O)C#N)N(c4nccc5c4CCCN5)N3)ccc2c1,generation_10,output_runs/exp_0013/braf/generation_10/docking_results/final_scored.smi
braf,exp_0016,-11.900000,0.577814,3.103134,N#Cc1cc2c(nc1/C=C/c1cc(F)ccc1NC(=O)N1C(=O)c3ccccc3C1=O)CCOC2,generation_7,output_runs/exp_0016/braf/generation_7/docking_results/final_scored.smi
braf,exp_0033,-11.900000,0.540772,3.592300,CC1CCN(c2ccnc3c2CNC3)C1C(=O)NCCc1cccc(OCc2cccnc2)c1,generation_10,output_runs/exp_0033/braf/generation_10/docking_results/final_scored.smi
braf,exp_0056,-11.900000,0.574574,4.151188,CCC(=O)N1C(c2ccnc(C3=C(c4ccc(N)cc4)CCCC3)c2)NNN1C1CCCCO1,generation_9,output_runs/exp_0056/braf/generation_9/docking_results/final_scored.smi
braf,exp_0063,-11.900000,0.591240,3.086164,C[C@@H]1C(=O)N(C(=O)c2ccccc2)N=C1C(=O)NCCc1cccc(-c2ccc(F)cn2)c1,generation_8,output_runs/exp_0063/braf/generation_8/docking_results/final_scored.smi
braf,exp_0104,-11.900000,0.580268,3.778588,CC1=NN(C(=O)c2ccc(N3CC[C@H]4CN[C@H]4C3)cc2)C(=O)C1CCC(=O)N1CCN(c2ccccc2)CC1,generation_10,output_runs/exp_0104/braf/generation_10/docking_results/final_scored.smi
braf,exp_0110,-11.900000,0.578329,3.301254,O=C(NCCc1cccc(OCC2CCc3ccccc32)c1)N[C@H]1Cc2ccccc2O1,generation_8,output_runs/exp_0110/braf/generation_8/docking_results/final_scored.smi
braf,exp_0127,-11.900000,0.705834,3.885153,Cc1ccc(CCC2CCCCN2C(=O)c2nn(C)cc2F)cc1C(C)C1CCCCN1,generation_10,output_runs/exp_0127/braf/generation_10/docking_results/final_scored.smi
braf,exp_0128,-11.900000,0.519580,3.628177,Cc1ccc2c(C=Cc3cccc(CCNC4CCC[C@H]5CCC[C@@H]45)c3)noc2c1,generation_10,output_runs/exp_0128/braf/generation_10/docking_results/final_scored.smi
braf,exp_0018,-11.800000,0.650902,2.362372,O=C(C1=CCOCC1)c1ccc2cc(C(=O)c3ccccc3)ccc2c1,generation_8,output_runs_test/exp_0018/braf/generation_8/docking_results/final_scored.smi
braf,exp_0020,-11.800000,0.550272,2.849517,CC1(C)CC(NC(=O)Nc2ccc(-c3cccc(C(=O)N=C=O)c3)cc2)CC(C)(C)N1[O],generation_9,output_runs_test/exp_0020/braf/generation_9/docking_results/final_scored.smi
braf,exp_0044,-11.800000,0.521616,3.909543,C[C@H]1CCC[C@H](c2nc(C(C)(C#CCN3CCOCC3)c3ccc4ccccc4c3)no2)C1,generation_5,output_runs_test/exp_0044/braf/generation_5/docking_results/final_scored.smi
braf,exp_0052,-11.800000,0.662129,2.325832,[H]C#CC([H])([H])N1C([H])([H])C([H])([H])N(C(=O)c2oc3c([H])c(N([H])C(=O)c4c([H])c([H])c([H])c([H])c4[H])c([H])c([H])c3c(=O)c2[H])C([H])([H])C1([H])[H],generation_10,output_runs_test/exp_0052/braf/generation_10/docking_results/final_scored.smi
braf,exp_0056,-11.800000,0.526284,2.717543,CC(C)CNC(=O)N1CCC(NC(=O)c2c(Oc3ccc(F)cc3)ccc3ccccc23)=CC1=O,generation_9,output_runs_test/exp_0056/braf/generation_9/docking_results/final_scored.smi
braf,exp_0076,-11.800000,0.515741,3.447921,C[C@H]1NCC[C@H]1c1nc(-c2cccc(NC(=O)c3cc(-c4ccco4)on3)c2)no1,generation_10,output_runs_test/exp_0076/braf/generation_10/docking_results/final_scored.smi
braf,exp_0082,-11.800000,0.557313,3.075424,N#Cc1c(CC(=O)N2CCS(=O)(=O)CC2)cccc1C1(NC(=O)NCc2cccc(C(F)(F)F)c2)CCCC1,generation_10,output_runs_test/exp_0082/braf/generation_10/docking_results/final_scored.smi
braf,exp_0090,-11.800000,0.578327,2.734363,N#Cc1cc2ccccc2cc1C(=O)n1cc(CCc2cc(F)ccc2O)nn1,generation_4,output_runs_test/exp_0090/braf/generation_4/docking_results/final_scored.smi
braf,exp_0100,-11.800000,0.527684,2.958969,O=c1c2cc([C@H]3COCCN3)c(F)cc2nc(-c2ccc(F)cc2)n1Cc1ccccc1,generation_8,output_runs_test/exp_0100/braf/generation_8/docking_results/final_scored.smi
braf,exp_0103,-11.800000,0.669087,2.917318,COc1ccc(-c2ccc(OC(=O)N[C@H]3CCS(=O)(=O)C3)c3ccccc23)cc1C#N,generation_10,output_runs_test/exp_0103/braf/generation_10/docking_results/final_scored.smi
